svId,gpsTOW,rcvTOW,rcvTOW_sat,clkBias_ns,clkDrift_ns,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,troposphericDelay,pwv,ztd
G18,229919.997061667,229919.998,229919.997,936691,548,229919.924417868,2386,21940206.2370931,38.7145469139931,175.941303370228,-162143.287741564,0.0338471692191839,-621385.660770261,2026.68992075659,-12.9663240976419,21487835.9216792,148968113.83571,L1_L5,6872.09146197769,7237.99234918102,4302136.83248258
G18,229924.997058929,229924.998,229924.997,939429,548,229924.924405084,2386,21943218.0578265,38.6734251212391,175.938895874071,-162143.274108616,0.03100277258681,-620580.259329815,2038.40616102928,-12.2088232432786,21491675.557357,148994696.333247,L1_L5,6894.51575438771,7255.1345847197,4312321.3078025
G18,229929.997056191,229929.998,229929.997,942167,548,229929.924392294,2386,21946231.5580564,38.6323118009968,175.936484053745,-162143.260475668,0.0281583591866673,-619770.693792869,2045.08193885351,-8.6844167776653,21495508.3895422,149021290.47186,L1_L5,6904.29296130396,7258.92960128625,4314575.98762378
G18,229934.997053457,229934.998,229934.997,944904,547,229934.924379502,2386,21949246.7352325,38.5912069599588,175.934067893437,-162143.246842721,0.0253139305551547,-618972.408715463,2056.46626194503,-0.527504947063497,21499336.8561037,149047903.579675,L1_L5,6919.30805794487,7268.20830466293,4320088.61316947
G18,229939.997050717,229939.998,229939.997,947641,548,229939.924366699,2386,21952263.5867949,38.5501106049238,175.931647377386,-162143.233209773,0.0224694882366769,-618170.894575093,2078.38459869718,-9.25181249197132,21503286.9029233,84383516.1033284,L5_Q,7050.99996321078,7399.96133653706,4398365.18908157
G18,229969.997034299,229969.998,229969.997,964062,547,229969.924289785,2386,21970399.7152445,38.3037110544545,175.917031932541,-162143.151412087,0.0054026329823838,-611087.321087919,559.894969821137,-416.177134177102,21526275.5784579,149234790.553346,L1_L5,4820.03829183953,5030.28674761809,2990503.75160272
G18,229974.997031563,229974.998,229974.997,966798,547,229974.924276947,2386,21973428.2159551,38.26267428831,175.914580488198,-162143.137779139,0.00255813791264217,-610266.622289499,570.202881958603,-429.050127720214,21530212.7469946,84489179.1571891,L5_Q,4908.01810793695,5117.52914494666,3042335.85018977
G18,229979.997028826,229979.998,229979.997,969535,547,229979.924264102,2386,21976458.370591,38.2216460615137,175.912124563438,-162143.124146192,-0.000286358537168447,-609459.475814991,576.284851533082,-424.600106457668,21534063.3671837,84504289.8664407,L5_Q,4921.34797515988,5126.7883031105,3047836.86361303
G18,229984.997026089,229984.998,229984.997,972272,547,229984.924251252,2386,21979490.1765905,38.180626380687,175.909664142856,-162143.110513244,-0.00313085482896057,-608653.05914928,583.219455651843,-419.963867737207,21537915.5937701,84519407.0878143,L5_Q,4935.36268478376,5136.73387047004,3053745.68367838
G18,229989.997023352,229989.998,229989.997,975009,547,229989.924238397,2386,21982523.6313904,38.1396152524514,175.90719921109,-162143.096880297,-0.00597534942398793,-607844.851527348,590.561116865845,-417.036940557132,21541769.5688683,84534530.7470322,L5_Q,4947.68614960299,5144.89154431912,3058592.28771648
G18,229994.997020616,229994.998,229994.997,977745,547,229994.924225537,2386,21985558.7324272,38.0986126834103,175.904729752816,-162143.083247349,-0.00881984078411421,-607031.946832467,596.309677829008,-418.377538924616,21545624.7579432,84549659.3163007,L5_Q,4954.88028131775,5147.69198471497,3060256.07398474
G18,230009.997012407,230009.998,230009.997,985954,547,230009.924186923,2386,21994673.8872992,37.9756563974902,175.897294066308,-162143.042348507,-0.0173532800637061,-604578.3012918,593.641810358607,-408.71453337822,21557082.5376349,149448456.978908,L1_L5,4843.89192564169,5018.56177851708,2983537.76060541
G18,230014.997009671,230014.998,230014.997,988690,547,230014.924174041,2386,21997715.5476212,37.9346881311915,175.894806349557,-162143.028715559,-0.0201977430946336,-603747.888327024,587.509758823444,-411.286443251136,21561030.6768605,113303980.872578,L1_C/A,4919.96865302755,5092.7741778616,3027628.52973823
G18,230019.997006936,230019.998,230019.997,991425,547,230019.924161154,2386,22000758.8413457,37.8937284570053,175.892314030268,-162143.015082612,-0.0230421951970902,-602934.83672739,592.633070180754,-411.930681934181,21564904.3574426,113324301.216267,L1_C/A,4937.31469953235,5106.06426652196,3035524.38320819
G18,230024.9970042,230024.998,230024.997,994161,547,230024.924148262,2386,22003803.7659016,37.8527773815047,175.889817093354,-162143.001449664,-0.0258866348311948,-602122.246074002,594.831468500554,-407.669747336262,21568732.6751347,149528953.815459,L1_L5,4908.12797083345,5071.21019380378,3014817.02315611
G18,230029.997001465,230029.998,230029.997,996896,547,230029.924135364,2386,22006850.3187198,37.8118349112191,175.887315523761,-162142.987816717,-0.0287310604594077,-601327.831713738,619.421697841878,-415.685977425426,21572613.8629014,149555792.335811,L1_L5,4948.35934755742,5108.11461270549,3036742.52655107
G18,230034.996998729,230034.998,230034.997,999632,547,230034.924122461,2386,22009898.4972276,37.7709010527024,175.884809306476,-162142.974183769,-0.0315754705418958,-600510.278507967,624.268570072551,-420.631144822559,21576487.0895499,149582638.684339,L1_L5,4955.86507101322,5111.16853227641,3038556.90883679
G18,230039.997995993,230039.998,230039.998,2367,547,230039.92510955,2386,22012948.9089763,37.72996762828,175.882297923882,-162142.960548095,-0.0344204324179309,-599689.172669208,629.121127492396,-428.846585779947,21580390.1715377,149609848.079563,L1_L5,4987.44026207621,5139.02234418222,3055105.30238093
G18,230044.997993257,230044.998,230044.998,5103,547,230044.925096635,2386,22016000.3314705,37.6890510145844,175.879782365389,-162142.946915148,-0.0372648067902152,-598875.216091655,637.637837743868,-433.784467338527,21584284.6258935,84701368.625428,L5_Q,5016.52633466572,5164.25155651412,3070094.37949141
G18,230049.997990522,230049.998,230049.998,7838,547,230049.925083717,2386,22019053.3719353,37.6481430321982,175.877262114388,-162142.933282201,-0.0401091610016108,-598057.543746391,638.983230145993,-433.076247830487,21588154.5614494,84716555.229874,L5_Q,5015.75986910006,5158.70135035826,3066796.91356363
G18,230054.997987788,230054.998,230054.998,10572,547,230054.925070793,2386,22022108.0277958,37.6072436876218,175.874737156017,-162142.919649253,-0.0429534935134676,-597240.475024993,639.487038017057,-431.808941262422,21592029.7781392,84731762.3085858,L5_Q,5019.26276562817,5157.54073804122,3066107.37529003
G18,230059.997985053,230059.998,230059.998,13307,547,230059.925057864,2386,22025164.296475,37.5663529873624,175.87220747545,-162142.906016306,-0.0457978027860221,-596410.60559033,621.51748993861,-418.097777422145,21595831.5392543,84746680.8974315,L5_Q,4934.89655552502,5066.10866093266,3011786.12117705
G18,230094.997965917,230094.998,230094.998,32443,547,230094.924967215,2386,22046603.1196194,37.2803606694363,175.854366252424,-162142.810585675,-0.0657071877722656,-590181.150332718,129.611377431486,-241.519612569947,21623124.6668326,113630286.358439,L1_C/A,4559.82125305582,4650.45783204527,2764841.33973614
G18,230104.997960451,230104.998,230104.998,37909,547,230104.924941269,2386,22052742.8660167,37.1987267452941,175.849225423593,-162142.78331978,-0.0713952866361278,-588552.8028849,142.354307022651,-249.095098158317,21630904.4066664,113671169.364189,L1_C/A,4571.48881953361,4653.65739966965,2766742.25385154
G18,230129.99794679,230129.998,230129.998,51573,546,230129.924876315,2386,22068119.9594904,36.9947944491179,175.836287902035,-162142.715155044,-0.0856148309523544,-584487.310848791,159.545131162476,-247.924532502731,21650365.6787281,113773439.011392,L1_C/A,4590.22931667115,4650.86351563438,2765082.36282159
G18,230134.997944057,230134.998,230134.998,54306,546,230134.924863308,2386,22071200.1107732,36.9540341861827,175.833685634323,-162142.701522097,-0.0884586070201591,-583677.220941241,166.27450051501,-249.436599981361,21654276.721064,113793991.701092,L1_C/A,4611.04125132458,4667.56410465959,2775004.44890958
G18,230494.997747606,230494.998,230494.998,250760,545,230494.92391387,2386,22296938.9639299,34.0426668367676,175.632452983347,-162141.719949938,-0.292989090813134,-525576.558794886,891.045902250736,-494.239401312997,21939023.8413042,115290347.657291,L1_C/A,5519.42323017796,5204.36346434443,3093925.50317483
G18,230499.99774488,230499.998,230499.998,253486,545,230499.92390051,2386,22300126.981238,34.0025612153331,175.629453657285,-162141.706316992,-0.295825333583141,-524769.357152853,897.550219013311,-494.247052869888,21943027.5650969,115311388.076104,L1_C/A,5527.93886943057,5207.01366351961,3095500.02873958
G18,230504.997742154,230504.998,230504.998,256212,545,230504.923887145,2386,22303316.3790817,33.962464780963,175.626448420398,-162141.692684046,-0.298661416331693,-523962.037615479,902.775100477805,-491.804938934651,21947038.3761909,115332464.573752,L1_C/A,5542.0433792366,5214.90822748009,3100190.31499983
G18,230509.997739429,230509.998,230509.998,258937,545,230509.923873777,2386,22306507.1548228,33.9223775393752,175.623437260615,-162141.6790511,-0.301497337525501,-523146.387567828,907.577848229792,-495.770801117663,21951053.3211716,115353563.328788,L1_C/A,5550.57336817624,5217.53071999058,3101748.37959353
G18,230514.997736704,230514.998,230514.998,261662,545,230514.923860404,2386,22309699.3058215,33.8822994962983,175.62042016589,-162141.665418153,-0.304333095630066,-522330.489902283,908.364316463006,-495.596185322766,21955053.6998274,115374584.963631,L1_C/A,5542.91415687621,5204.92379641419,3094258.40538718
G18,230539.997723078,230539.998,230539.998,275288,545,230539.92379347,2386,22325680.5972682,33.6820474582131,175.605245248274,-162141.597253423,-0.318509386136124,-518239.049334752,894.158479263378,-490.509771737331,21975111.4508344,115479990.027847,L1_C/A,5527.98713819467,5163.93802583002,3069908.10591542
G18,230544.997720353,230544.998,230544.998,278013,545,230544.92378007,2386,22328880.9443592,33.6420247258723,175.602192292321,-162141.583620477,-0.32134413349987,-517425.655875348,898.813253859926,-493.393031072702,21979151.9566149,115501222.621859,L1_C/A,5554.76316649566,5183.54447891335,3081556.6121495
G18,230549.997717628,230549.998,230549.998,280738,545,230549.923766665,2386,22332082.6482185,33.6020112318617,175.599133317794,-162141.569987531,-0.324178707040093,-516615.942450556,905.942736734669,-495.23450757807,21983176.9565507,115522373.69817,L1_C/A,5568.35661648231,5190.80097765375,3085867.813694
G18,230554.997714902,230554.998,230554.998,283464,545,230554.923753254,2386,22335285.7062024,33.5620069818467,175.596068312843,-162141.556354585,-0.327013105223155,-516113.520772119,1130.77348970173,-441.374114621144,21987194.9750034,115543489.189625,L1_C/A,5880.90620542888,5476.59770830013,3255664.20595651
G18,230559.997712177,230559.998,230559.998,286189,545,230559.923739841,2386,22338490.1156681,33.5220119814617,175.592997265642,-162141.542721639,-0.329847326517191,-515281.285909173,1115.23738763026,-435.059596041407,21991216.9885787,115564624.457372,L1_C/A,5866.28625078569,5457.24485615364,3244166.3680805
G18,230564.997709453,230564.998,230564.998,288913,545,230564.923726423,2386,22341695.8739715,33.4820262363494,175.589920164385,-162141.529088693,-0.332681369389309,-514465.44718658,1115.99937805986,-432.394344653742,21995236.543209,115585748.068056,L1_C/A,5864.2546539976,5449.62453448807,3239639.01353811
G18,230594.997693104,230594.998,230594.998,305262,545,230594.923645821,2386,22360958.6012235,33.2423064416321,175.571329763742,-162141.447291017,-0.349681793918716,-509614.719319619,1148.67158187006,-423.7240315551,22019369.7054576,115712568.226792,L1_C/A,5884.02658093738,5433.4909085279,3230053.76924244
G18,230599.997690379,230599.998,230599.998,307987,545,230599.923632371,2386,22364173.7273044,33.2023856408461,175.568209955611,-162141.433658071,-0.352514544920851,-508810.582514349,1160.57842898711,-428.61444640579,22023443.6106757,115733976.829651,L1_C/A,5938.67971300794,5478.17839783192,3256603.31879792
G18,230604.997687654,230604.998,230604.998,310712,545,230604.923618917,2386,22367390.1810507,33.1624741402096,175.565083999849,-162141.420025125,-0.355347105241112,-508013.9794569,1176.61378055736,-438.714331006635,22027493.3706556,115755258.726201,L1_C/A,5975.39368962997,5506.21730035575,3273261.67762791
G18,230609.99768493,230609.998,230609.998,313436,545,230609.92360546,2386,22370607.9598145,33.1225719452881,175.561951884862,-162141.406392179,-0.358179473348198,-507213.468673339,1192.64860290948,-444.4541967743,22031530.2331098,115776469.596946,L1_C/A,5993.97739702952,5517.48424587635,3279955.54951683
G18,230614.997682205,230614.998,230614.998,316161,545,230614.923591997,2386,22373827.0609456,33.0826790616652,175.558813599082,-162141.392759233,-0.361011647709134,-506407.322610141,1202.75296455637,-448.137637233129,22035566.0756337,115797687.314161,L1_C/A,6004.58352738648,5521.37362784408,3282266.2933268
G18,230619.997679481,230619.998,230619.998,318885,545,230619.923578531,2386,22377047.4817958,33.0427954948852,175.555669130958,-162141.379126287,-0.363843626793297,-505599.467770903,1210.47099264199,-449.943124742369,22039602.9366919,115818912.01132,L1_C/A,6013.17969709251,5523.3936398863,3283466.4146729
G18,230624.997676757,230624.998,230624.998,321609,545,230624.92356506,2386,22380269.2197147,33.002921250508,175.552518468968,-162141.365493341,-0.366675409068544,-504783.993089153,1210.88906635219,-450.039361397791,22043638.0208991,115840144.294646,L1_C/A,6011.06210488151,5515.55915940494,3278811.82496511
G18,230629.997674033,230629.998,230629.998,324333,545,230629.923551585,2386,22383492.2720518,32.9630563340789,175.549361601608,-162141.351860395,-0.369506993003357,-503946.303442378,1188.76239049346,-442.483138747197,22047675.1681409,115861314.749455,L1_C/A,5987.47816411493,5488.04017893691,3262462.36011419
G18,230659.997657689,230659.998,230659.998,340677,545,230659.923470643,2386,22402858.0403864,32.7240630320042,175.530289443365,-162141.270062721,-0.38649224571359,-498970.454037885,1240.10843445538,-1437.81686818571,22071921.8031527,115988731.802125,L1_C/A,5892.56024916115,5366.32241356781,3190147.89595925
G18,230664.997654963,230664.998,230664.998,343403,545,230664.923457136,2386,22406090.2194052,32.6842635658688,175.527088818222,-162141.256429775,-0.389322398391858,-498150.043049244,1242.0149650399,-1434.54369886927,22075991.3963521,116010117.334535,L1_C/A,5909.57424393768,5376.02777652729,3195914.00676251
G18,230669.997652239,230669.998,230669.998,346127,545,230669.923443626,2386,22409323.6916257,32.6444734717603,175.523881896487,-162141.242796829,-0.392152340482995,-497334.531000932,1244.01457281094,-1438.39169906998,22080049.3900428,116031442.581163,L1_C/A,5918.59446887451,5378.42995994898,3197341.18221561
G18,230674.997649515,230674.998,230674.998,348851,545,230674.923430112,2386,22412558.4543923,32.6046927551741,175.520668666858,-162141.229163883,-0.39498207045539,-496514.54295131,1242.23237663834,-1434.1776685469,22084107.6995126,116052768.801423,L1_C/A,5922.16392562812,5375.86231004881,3195815.70049069
G18,230679.99764679,230679.998,230679.998,351576,545,230679.923416593,2386,22415794.50505,32.56492142159,175.517449118052,-162141.215530937,-0.397811586778146,-495691.819796529,1235.81179028929,-1426.24072609763,22088161.3867687,116074071.514962,L1_C/A,5917.08817271143,5365.44250452295,3189625.12797307
G18,230684.997644066,230684.998,230684.998,354300,545,230684.92340307,2386,22419031.8409452,32.5251594764568,175.514223238806,-162141.201897992,-0.400640887922166,-495319.169649845,1532.42297201438,-602.798185450279,22092215.9119145,116095378.045958,L1_C/A,6361.6380803528,5762.54384751046,3425549.36422789
G18,230689.997641341,230689.998,230689.998,357025,545,230689.923389542,2386,22422270.4594211,32.4854069252471,175.510991017883,-162141.188265046,-0.40346997235627,-493831.066180651,973.012886853322,-507.903974546431,22096272.9970771,116116697.802465,L1_C/A,5692.01210162358,5150.04629583756,3061654.80774203
