svId,freqId,gpsTOW,rcvTOW,iTOW,clkBias,clkDrift,t_tx,WN,geoRange,satClockBias,rcvClockBias,relBias,biases,pseudorange,rangeDiff,troposphericDelay
G01,L1 C,230281.988167366,230281.994,230282.0,167369,484,230281.90601258,2394,24629385.2109291,106064.726014353,-1748579.65287947,-0.045457226990837,-1854644.3334366,22774762.4172354,-1854622.79369371,21.539742892608
G01,L1 C,230282.988167849,230282.994,230283.0,167852,484,230282.906012084,2394,24629678.7832493,106064.725754475,-1748434.85312226,-0.0453488763052947,-1854499.53352786,22775201.0507945,-1854477.73245472,21.8010731397662
G01,L1 C,230283.988168333,230283.994,230284.0,168336,484,230283.906011588,2394,24629972.4059879,106064.725494596,-1748289.75357259,-0.0452405246580398,-1854354.43382666,22775639.723861,-1854332.68212691,21.751699748449
G01,L1 C,230284.988168817,230284.994,230285.0,168820,484,230284.906011093,2394,24630266.0791257,106064.725234718,-1748144.65402291,-0.0451321720514735,-1854209.33412546,22776078.4134005,-1854187.66572521,21.6684002513066
G01,L1 C,230285.988169301,230285.994,230286.0,169304,484,230285.906010597,2394,24630559.8026435,106064.724974839,-1747999.55447324,-0.045023818487897,-1854064.23442426,22776517.1633875,-1854042.639256,21.5951682624873
G01,L1 C,230286.988169785,230286.994,230287.0,169788,484,230286.906010101,2394,24630853.5765223,106064.72471496,-1747854.45492357,-0.044915463969608,-1853919.13472307,22776955.8812661,-1853897.69525622,21.4394668487366
G01,L1 C,230287.988170268,230287.994,230288.0,170271,484,230287.906009604,2394,24631147.4007428,106064.724455082,-1747709.65516636,-0.0448071084990109,-1853774.33481433,22777394.7496354,-1853752.65110742,21.6837069143075
G01,L1 C,230288.988170752,230288.994,230289.0,170755,484,230288.906009108,2394,24631441.2752865,106064.724195203,-1747564.55561668,-0.0446987520781864,-1853629.23511314,22777833.5743093,-1853607.70097716,21.5341359742451
G01,L1 C,230289.988171235,230289.994,230290.0,171238,483,230289.90600861,2394,24631735.2001338,106064.723935325,-1747419.75406072,-0.0445903947096528,-1853484.43340565,22778272.4869324,-1853462.71320137,21.7202042720746
G01,L1 C,230290.988171719,230290.994,230291.0,171722,484,230290.906008114,2394,24632029.1752661,106064.723675446,-1747274.6563098,-0.0444820363954868,-1853339.33550321,22778711.442832,-1853317.73243414,21.6030690693296
G01,L1 C,230291.988172202,230291.994,230292.0,172205,484,230291.906007616,2394,24632323.2006639,106064.723415567,-1747129.85655258,-0.0443736771382009,-1853194.53559447,22779150.3338168,-1853172.86684714,21.6687473359052
G01,L1 C,230292.988172686,230292.994,230293.0,172689,484,230292.906007119,2394,24632617.2763087,106064.723155689,-1746984.75700291,-0.0442653169398848,-1853049.43589328,22779589.3789219,-1853027.89738681,21.5385064762086
G01,L1 C,230293.98817317,230293.994,230294.0,173173,484,230293.906006622,2394,24632911.4021811,106064.72289581,-1746839.65745324,-0.0441569558029374,-1852904.33619209,22780028.4382663,-1852882.96391472,21.372277376242
G01,L1 C,230294.988173654,230294.994,230295.0,173657,484,230294.906006125,2394,24633205.578262,106064.722635932,-1746694.55790357,-0.0440485937296587,-1852759.23649091,22780467.6834207,-1852737.89484125,21.341649656184
G01,L1 C,230295.988174138,230295.994,230296.0,174141,484,230295.906005627,2394,24633499.8045324,106064.722376053,-1746549.4583539,-0.0439402307223479,-1852614.13678972,22780906.9136377,-1852592.89089468,21.2458950337023
G01,L1 C,230296.988174622,230296.994,230297.0,174625,484,230296.90600513,2394,24633794.0809733,106064.722116174,-1746404.35880422,-0.0438318667832989,-1852469.03708853,22781346.231385,-1852447.84958825,21.1875002833549
G01,L1 C,230297.988175106,230297.994,230298.0,175109,484,230297.906004632,2394,24634088.4075655,106064.721856296,-1746259.25925455,-0.0437235019148128,-1852323.93738735,22781785.5942237,-1852302.81334181,21.1240455389488
G01,L1 C,230298.988175589,230298.994,230299.0,175592,484,230298.906004133,2394,24634382.7842897,106064.721596417,-1746114.45949734,-0.043615136119298,-1852179.13747862,22782224.978561,-1852157.8057287,21.331749919802
G01,L1 C,230299.988176073,230299.994,230300.0,176076,484,230299.906003635,2394,24634677.2111275,106064.721336539,-1745969.35994767,-0.0435067693988287,-1852034.03777744,22782664.4149698,-1852012.79615768,21.2416197590064
G01,L1 C,230300.988176557,230300.994,230301.0,176560,484,230300.906003137,2394,24634971.6880594,106064.72107666,-1745824.26039799,-0.0433984017558159,-1851888.93807625,22783103.8388145,-1851867.84924497,21.088831281988
G01,L1 C,230301.98817704,230301.994,230302.0,177043,484,230301.906002637,2394,24635266.2150661,106064.720816781,-1745679.46064078,-0.0432900331926684,-1851744.13816753,22783543.2309695,-1851722.98409663,21.1540708970279
G01,L1 C,230302.988177524,230302.994,230303.0,177527,484,230302.906002139,2394,24635560.7921291,106064.720556903,-1745534.36109111,-0.0431816637114635,-1851599.03846635,22783982.7264298,-1851578.06569933,20.9727670161519
G01,L1 C,230303.988178007,230303.994,230304.0,178010,484,230303.906001639,2394,24635855.4192288,106064.720297024,-1745389.56133389,-0.0430732933147163,-1851454.23855763,22784422.2359201,-1851433.1833087,21.0552489233669
G01,L1 C,230304.988178491,230304.994,230305.0,178494,483,230304.90600114,2394,24636150.0963466,106064.720037146,-1745244.45998547,-0.0429649220045073,-1851309.13705769,22784861.7747966,-1851288.32155006,20.8155076273251
G01,L1 C,230305.988178974,230305.994,230306.0,178977,483,230305.90600064,2394,24636444.8234629,106064.719777267,-1745099.66022825,-0.0428565497833558,-1851164.33714897,22785301.2216755,-1851143.60178747,20.7353615041357
G01,L1 C,230306.988179458,230306.994,230307.0,179461,483,230306.906000141,2394,24636739.6005593,106064.719517388,-1744954.56067858,-0.0427481766533383,-1851019.23744779,22785741.0128821,-1850998.58767718,20.6497706091031
G01,L1 C,230307.988179941,230307.994,230308.0,179944,484,230307.90599964,2394,24637034.4276159,106064.71925751,-1744809.76272012,-0.0426398026169681,-1850874.43933783,22786180.7129288,-1850853.71468718,20.7246506500524
G01,L1 C,230308.988180425,230308.994,230309.0,180428,484,230308.905999141,2394,24637329.3046144,106064.718997631,-1744664.66317045,-0.0425314276763352,-1850729.33963665,22786620.4573688,-1850708.84724565,20.4923910018988
G01,L1 C,230309.988180909,230309.994,230310.0,180912,484,230309.905998641,2394,24637624.2315354,106064.718737753,-1744519.56362078,-0.0424230518338378,-1850584.23993548,22787060.4322215,-1850563.79931394,20.4406215392519
G01,L1 C,230310.988181393,230310.994,230311.0,181396,484,230310.905998141,2394,24637919.2083598,106064.718477874,-1744374.46407111,-0.0423146750917782,-1850439.14023431,22787500.548421,-1850418.65993881,20.4802954930346
G01,L1 C,230311.988181876,230311.994,230312.0,181879,484,230311.90599764,2394,24638214.2350681,106064.718217995,-1744229.66431389,-0.0422062974525579,-1850294.34032559,22787940.6772544,-1850273.55781376,20.7825118266046
G01,L1 C,230312.98818236,230312.994,230313.0,182363,484,230312.905997139,2394,24638509.311642,106064.717958117,-1744084.56476422,-0.0420979189182637,-1850149.24062442,22788380.7859154,-1850128.52572668,20.7148977424949
G01,L1 C,230313.988182845,230313.994,230314.0,182848,484,230313.90599664,2394,24638804.4380623,106064.717698238,-1743939.16542209,-0.0419895394911911,-1850003.84113079,22788821.0817823,-1849983.35628006,20.484850726556
G01,L1 C,230314.988183329,230314.994,230315.0,183332,484,230314.905996139,2394,24639099.6143093,106064.71743836,-1743794.06587242,-0.0418811591738592,-1849858.74142962,22789261.5363065,-1849838.0780028,20.6634268159978
G01,L1 C,230315.988183813,230315.994,230316.0,183816,484,230315.905995639,2394,24639394.8403644,106064.717178481,-1743648.96632275,-0.0417727779684523,-1849713.64172845,22789701.8636536,-1849692.97671071,20.6650177426636
G01,L1 C,230316.988184297,230316.994,230317.0,184300,484,230316.905995138,2394,24639690.1162082,106064.716918602,-1743503.86677307,-0.0416643958772749,-1849568.54202728,22790142.4264391,-1849547.68976909,20.8522581954021
G01,L1 C,230317.988184781,230317.994,230318.0,184784,484,230317.905994637,2394,24639985.4418218,106064.716658724,-1743358.7672234,-0.0415560129026161,-1849423.44232611,22790582.8884321,-1849402.55338972,20.8889363927301
G01,L1 C,230318.988185265,230318.994,230319.0,185268,484,230318.905994135,2394,24640280.8171861,106064.716398845,-1743213.66767373,-0.0414476290467834,-1849278.34262495,22791023.462944,-1849257.35424201,20.9883829348255
G01,L1 C,230319.988185749,230319.994,230320.0,185752,484,230319.905993634,2394,24640576.2422819,106064.716138967,-1743068.56812406,-0.0413392443120692,-1849133.24292378,22791463.9803589,-1849112.26192297,20.9810008066706
G01,L1 C,230320.988186233,230320.994,230321.0,186236,484,230320.905993132,2394,24640871.7170902,106064.715879088,-1742923.46857439,-0.0412308587007744,-1848988.14322262,22791904.5211571,-1848967.19593315,20.9472894675564
G01,L1 C,230321.988186717,230321.994,230322.0,186720,484,230321.905992631,2394,24641167.2415919,106064.715619209,-1742778.36902471,-0.0411224722151911,-1848843.04352145,22792345.2942525,-1848821.94733939,21.0961820625234
G01,L1 C,230322.988187201,230322.994,230323.0,187204,484,230322.905992129,2394,24641462.8157679,106064.715359331,-1742633.26947504,-0.041014084857631,-1848697.94382029,22792786.0353792,-1848676.78038871,21.1634315794799
G01,L1 C,230323.988187686,230323.994,230324.0,187689,484,230323.905991628,2394,24641758.4395994,106064.715099452,-1742487.87013291,-0.0409056966302748,-1848552.54432667,22793226.819922,-1848531.61967734,20.9246493293904
G01,L1 C,230324.98818817,230324.994,230325.0,188173,484,230324.905991125,2394,24642054.1130666,106064.714839574,-1742342.77058324,-0.0407973075356363,-1848407.44462551,22793667.762145,-1848386.35092162,21.0937038904522
G01,L1 C,230325.988188654,230325.994,230326.0,188657,484,230325.905990623,2394,24642349.8361508,106064.714579695,-1742197.67103357,-0.0406889175759122,-1848262.34492435,22794108.7114876,-1848241.12466314,21.2202612089459
G01,L1 C,230326.988189139,230326.994,230327.0,189142,485,230326.905990121,2394,24642645.6088331,106064.714319816,-1742052.27349019,-0.040580526753285,-1848116.94722948,22794549.7455686,-1848095.86326458,21.0839649036061
G01,L1 C,230327.988189623,230327.994,230328.0,189626,485,230327.905989619,2394,24642941.431094,106064.714059938,-1741907.17394052,-0.0404721350702731,-1847971.84752832,22794990.7677833,-1847950.66331064,21.1842176804785
G01,L1 C,230328.988190108,230328.994,230329.0,190111,484,230328.905989117,2394,24643237.3029147,106064.713800059,-1741761.77279964,-0.040363742528964,-1847826.44623595,22795431.8598688,-1847805.44304597,21.0031899868045
G01,L1 C,230329.988190592,230329.994,230330.0,190595,484,230329.905988613,2394,24643533.2242758,106064.713540181,-1741616.67324996,-0.0402553491318616,-1847681.3465348,22795872.9656352,-1847660.25864059,21.0878942087293
G01,L1 C,230330.988191076,230330.994,230331.0,191079,484,230330.90598811,2394,24643829.1951582,106064.713280302,-1741471.57370029,-0.040146954881166,-1847536.24683364,22796313.9743086,-1847515.22084963,21.0259840064682
G01,L1 C,230331.988191561,230331.994,230332.0,191564,484,230331.905987608,2394,24644125.2155433,106064.713020423,-1741326.17435816,-0.0400385597790628,-1847390.84734003,22796755.2454333,-1847369.97011002,20.8772300083656
G01,L1 C,230332.988192045,230332.994,230333.0,192048,484,230332.905987104,2394,24644421.2854113,106064.712760545,-1741181.07480849,-0.0399301638280675,-1847245.74763887,22797196.5192802,-1847224.7661311,20.9815077721141
G01,L1 C,230333.988192529,230333.994,230334.0,192532,484,230333.9059866,2394,24644717.4047433,106064.712500666,-1741035.97525882,-0.0398217670303718,-1847100.64793772,22797637.7897766,-1847079.6149667,21.0329710196238
G01,L1 C,230334.988193014,230334.994,230335.0,193017,484,230334.905986098,2394,24645013.5735207,106064.712240788,-1740890.57591669,-0.0397133693881607,-1846955.24844411,22798079.050152,-1846934.5233687,20.7250754088163
G01,L1 C,230335.988193498,230335.994,230336.0,193501,484,230335.905985594,2394,24645309.7917236,106064.711980909,-1740745.47636702,-0.0396049709039568,-1846810.14874295,22798520.3829108,-1846789.40881277,20.7399301892146
G01,L1 C,230336.988193982,230336.994,230337.0,193985,484,230336.905985089,2394,24645606.0593333,106064.71172103,-1740600.37681734,-0.0394965715799484,-1846665.0490418,22798961.6662507,-1846644.39308259,20.655959218042
G01,L1 C,230337.988194466,230337.994,230338.0,194469,484,230337.905984585,2394,24645902.3763305,106064.711461152,-1740455.27726767,-0.0393881714184338,-1846519.94934065,22799403.0638545,-1846499.31247601,20.6368646400515
G01,L1 C,230338.98819495,230338.994,230339.0,194953,484,230338.90598408,2394,24646198.7426963,106064.711201273,-1740310.177718,-0.0392797704217083,-1846374.8496395,22799844.4703231,-1846354.27237322,20.5772662814707
G01,L1 C,230339.988195435,230339.994,230340.0,195438,485,230339.905983577,2394,24646495.1584118,106064.710941395,-1740164.78017463,-0.0391713685919609,-1846229.45194465,22800286.1025975,-1846209.0558143,20.3961303553078
G01,L1 C,230340.98819592,230340.994,230341.0,195923,485,230340.905983073,2394,24646791.6234575,106064.710681516,-1740019.3808325,-0.0390629659316098,-1846084.05245105,22800727.7885487,-1846063.83490876,20.2175422881264
G01,L1 C,230341.988196404,230341.994,230342.0,196407,485,230341.905982568,2394,24647088.137814,106064.710421637,-1739874.28128282,-0.0389545624430514,-1845938.9527499,22801169.4916012,-1845918.64621282,20.3065370745026
G01,L1 C,230342.988196889,230342.994,230343.0,196892,485,230342.905982063,2394,24647384.7014629,106064.710161759,-1739728.88194069,-0.0388461581283668,-1845793.55325629,22801611.3251115,-1845773.37635139,20.1769049039576
G01,L1 C,230343.988197373,230343.994,230344.0,197376,485,230343.905981558,2394,24647681.3143843,106064.70990188,-1739583.78239102,-0.0387377529900818,-1845648.45355515,22802053.2222104,-1845628.09217391,20.3613812369294
G01,L1 C,230344.988197858,230344.994,230345.0,197861,485,230344.905981053,2394,24647977.9765597,106064.709642002,-1739438.38304889,-0.0386293470302712,-1845503.05406155,22802495.2855749,-1845482.69098479,20.3630767567083
G01,L1 C,230345.988198343,230345.994,230346.0,198346,485,230345.905980549,2394,24648274.6879698,106064.709382123,-1739292.98370676,-0.0385209402513379,-1845357.65456794,22802937.3848869,-1845337.30308288,20.3514850602951
G01,L1 C,230346.988198828,230346.994,230347.0,198831,485,230346.905980044,2394,24648571.4485954,106064.709122244,-1739147.58436463,-0.0384125326555936,-1845212.25507434,22803379.5207048,-1845191.92789056,20.3271837811917
G01,L1 C,230347.988199313,230347.994,230348.0,199316,485,230347.905979539,2394,24648868.2584173,106064.708862366,-1739002.1850225,-0.0383041242453212,-1845066.85558074,22803821.6503802,-1845046.6080371,20.2475436471868
G01,L1 C,230348.988199797,230348.994,230349.0,199800,485,230348.905979033,2394,24649165.1174161,106064.708602487,-1738857.08547283,-0.0381957150229419,-1844921.7558796,22804263.8718437,-1844901.24557241,20.510307190707
G01,L1 C,230349.988200282,230349.994,230350.0,200285,485,230349.905978527,2394,24649462.0255733,106064.708342609,-1738711.6861307,-0.038087304990531,-1844776.356386,22804706.1212974,-1844755.90427594,20.4521100677084
G01,L1 C,230350.988200767,230350.994,230351.0,200770,485,230350.905978022,2394,24649758.9828695,106064.70808273,-1738566.28678857,-0.0379788941504953,-1844630.9568924,22805148.4857829,-1844610.4970866,20.4598058017436
G01,L1 C,230351.988201251,230351.994,230352.0,201254,485,230351.905977515,2394,24650055.9892852,106064.707822851,-1738421.1872389,-0.0378704825052432,-1844485.85719127,22805590.702849,-1844465.2864362,20.5707550661173
G01,L1 C,230352.988201736,230352.994,230353.0,201739,485,230352.905977009,2394,24650353.0448018,106064.707562973,-1738275.78789677,-0.0377620700568589,-1844340.45769767,22806033.0196605,-1844320.02514131,20.4325563563034
G01,L1 C,230353.98820222,230353.994,230354.0,202223,485,230353.905976502,2394,24650650.1493997,106064.707303094,-1738130.6883471,-0.0376536568078568,-1844195.35799653,22806475.4027131,-1844174.74668662,20.6113099139184
G01,L1 C,230354.988202705,230354.994,230355.0,202708,485,230354.905975996,2394,24650947.3030603,106064.707043216,-1737985.28900497,-0.0375452427603141,-1844049.95850294,22806917.8607318,-1844029.4423285,20.5161744402722
G01,L1 C,230355.98820319,230355.994,230356.0,203193,485,230355.905975489,2394,24651244.5057641,106064.706783337,-1737839.88966284,-0.037436827916647,-1843904.55900934,22807360.3282434,-1843884.17752068,20.3814886594191
G01,L1 C,230356.988203675,230356.994,230357.0,203678,485,230356.905974983,2394,24651541.757492,106064.706523458,-1737694.49032071,-0.0373284122791483,-1843759.15951575,22807802.8657653,-1843738.8917267,20.2677890565246
